50867,1:9,2:3,3:7,4:10,5:4,6:6,7:8,8:5,9:2,10:1
50011,1:7,2:4,3:10,4:2,5:1,6:8,7:3,8:9,9:5,10:6
57064,1:5,2:3,3:6,4:1,5:2,6:9,7:7,8:8,9:4,10:10
21720,1:1,2:2,3:7,4:6,5:3,6:10,7:8,8:4,9:5,10:9
11468,1:5,2:9,3:4,4:1,5:2,6:3,7:6,8:7,9:8,10:10
75194,1:3,2:10,3:1,4:8,5:9,6:4,7:6,8:2,9:7,10:5
29240,1:3,2:10,3:7,4:6,5:1,6:4,7:8,8:5,9:2,10:9
53864,1:9,2:10,3:2,4:7,5:6,6:8,7:4,8:3,9:1,10:5
21482,1:1,2:10,3:7,4:5,5:9,6:4,7:8,8:6,9:3,10:2
93955,1:4,2:10,3:2,4:7,5:3,6:5,7:1,8:9,9:8,10:6
63880,1:6,2:2,3:1,4:8,5:7,6:9,7:4,8:5,9:10,10:3
24789,1:3,2:8,3:6,4:2,5:1,6:10,7:5,8:9,9:7,10:4
23090,1:4,2:2,3:1,4:8,5:7,6:5,7:3,8:9,9:10,10:6
18272,1:2,2:10,3:7,4:3,5:5,6:9,7:8,8:6,9:1,10:4
89589,1:9,2:5,3:3,4:8,5:6,6:1,7:4,8:7,9:10,10:2
21664,1:9,2:4,3:6,4:2,5:5,6:7,7:3,8:10,9:1,10:8
44208,1:10,2:1,3:6,4:8,5:9,6:4,7:2,8:3,9:7,10:5
26113,1:3,2:9,3:1,4:7,5:8,6:10,7:6,8:5,9:2,10:4
92347,1:6,2:7,3:8,4:10,5:1,6:5,7:9,8:3,9:2,10:4
13975,1:3,2:5,3:1,4:2,5:4,6:8,7:7,8:10,9:9,10:6
13239,1:5,2:4,3:6,4:7,5:8,6:10,7:2,8:9,9:3,10:1
95079,1:3,2:2,3:5,4:6,5:10,6:7,7:8,8:1,9:9,10:4
43663,1:4,2:6,3:2,4:7,5:8,6:3,7:5,8:10,9:1,10:9
26561,1:9,2:6,3:2,4:4,5:8,6:1,7:5,8:7,9:3,10:10
2133,1:8,2:4,3:10,4:7,5:1,6:2,7:6,8:5,9:3,10:9
96906,1:2,2:3,3:7,4:5,5:4,6:8,7:10,8:6,9:9,10:1
28849,1:9,2:6,3:8,4:7,5:2,6:1,7:10,8:5,9:4,10:3
28760,1:9,2:2,3:10,4:4,5:1,6:3,7:6,8:7,9:5,10:8
48367,1:1,2:4,3:5,4:9,5:10,6:8,7:6,8:7,9:3,10:2
24995,1:6,2:2,3:4,4:7,5:8,6:9,7:10,8:5,9:3,10:1
85481,1:10,2:3,3:5,4:6,5:9,6:4,7:1,8:2,9:7,10:8
76884,1:8,2:7,3:1,4:3,5:4,6:5,7:9,8:2,9:6,10:10
22640,1:4,2:1,3:9,4:10,5:3,6:5,7:7,8:6,9:8,10:2
89243,1:1,2:4,3:3,4:6,5:10,6:5,7:8,8:2,9:7,10:9
18660,1:3,2:2,3:9,4:7,5:1,6:4,7:5,8:8,9:10,10:6
51883,1:10,2:6,3:5,4:4,5:3,6:1,7:9,8:7,9:2,10:8
29939,1:5,2:3,3:6,4:2,5:1,6:10,7:7,8:8,9:9,10:4
31252,1:1,2:7,3:8,4:9,5:10,6:4,7:6,8:2,9:3,10:5
90796,1:6,2:3,3:4,4:2,5:10,6:1,7:8,8:5,9:9,10:7
22556,1:9,2:2,3:8,4:7,5:10,6:1,7:4,8:6,9:3,10:5
84162,1:8,2:4,3:9,4:3,5:5,6:2,7:6,8:7,9:1,10:10
47306,1:2,2:5,3:8,4:6,5:7,6:1,7:9,8:3,9:4,10:10
4421,1:8,2:1,3:7,4:4,5:10,6:3,7:2,8:9,9:6,10:5
51060,1:6,2:4,3:7,4:3,5:8,6:2,7:1,8:10,9:9,10:5
87909,1:8,2:9,3:5,4:10,5:3,6:1,7:2,8:4,9:7,10:6
93430,1:5,2:4,3:10,4:6,5:8,6:9,7:7,8:2,9:1,10:3
48944,1:7,2:9,3:1,4:6,5:4,6:10,7:3,8:2,9:5,10:8
34610,1:6,2:1,3:2,4:10,5:4,6:8,7:9,8:7,9:3,10:5
46299,1:5,2:7,3:9,4:8,5:3,6:1,7:10,8:2,9:6,10:4
35507,1:10,2:2,3:5,4:8,5:6,6:3,7:4,8:9,9:1,10:7
29652
55931
91502
54691
9507,1:-8,2:-8,3:13,4:12,5:20,6:21,7:12,8:-13,9:-1,10:-11
76298,1:-9,2:-5,3:-15,4:24,5:-7,6:-13,7:21,8:-2,9:4,10:9
59105,1:12,2:12,3:-8,4:-7,5:12,6:-15,7:-13,8:-6,9:2,10:2
32320,1:-14,2:22,3:14,4:14,5:-5,6:1,7:-3,8:7,9:21,10:24
64117,1:9,2:18,3:0,4:18,5:-2,6:16,7:6,8:5,9:-11,10:-9
82768,1:13,2:13,3:10,4:-9,5:10,6:14,7:18,8:1,9:14,10:-13
92565,1:-5,2:-2,3:0,4:15,5:-12,6:14,7:-3,8:24,9:14,10:19
24811,1:11,2:3,3:-14,4:21,5:-11,6:-12,7:-10,8:10,9:4,10:7
13006,1:17,2:-1,3:5,4:13,5:-9,6:-5,7:12,8:-5,9:-5,10:23
455,1:17,2:14,3:21,4:9,5:18,6:21,7:1,8:17,9:13,10:16
5596,1:4,2:-2,3:-13,4:3,5:-4,6:-12,7:-2,8:4,9:-15,10:22
49329,1:-3,2:1,3:22,4:-13,5:17,6:-15,7:15,8:13,9:-7,10:-8
82802,1:4,2:9,3:20,4:-3,5:-4,6:-4,7:-12,8:-2,9:9,10:15
71912,1:-13,2:-12,3:3,4:-14,5:11,6:-5,7:20,8:-13,9:-3,10:12
86861,1:16,2:16,3:22,4:8,5:-5,6:-3,7:3,8:9,9:8,10:7
84973,1:22,2:2,3:-13,4:-11,5:5,6:-12,7:-6,8:-13,9:-12,10:14
18226,1:5,2:3,3:-15,4:-11,5:6,6:24,7:9,8:-5,9:2,10:1
45589,1:24,2:-13,3:19,4:23,5:9,6:20,7:1,8:20,9:-14,10:7
27984,1:5,2:-8,3:5,4:-7,5:-3,6:6,7:-6,8:-1,9:13,10:-5
46544,1:5,2:22,3:17,4:20,5:-5,6:-1,7:1,8:16,9:-9,10:15
